         14.2421277787          0.0000103270          0.0000068846          0.0000172116
         14.6484992926          0.0000079620          0.0000053080          0.0000132700
         15.0664658301          0.0000060932          0.0000040622          0.0000101554
         15.4963582327          0.0000046277          0.0000030851          0.0000077128
         15.9385167818          0.0000034871          0.0000023247          0.0000058118
         16.3932914682          0.0000026065          0.0000017377          0.0000043442
         16.8610422689          0.0000019322          0.0000012881          0.0000032203
         17.3421394322          0.0000014201          0.0000009468          0.0000023669
         17.8369637706          0.0000010346          0.0000006898          0.0000017244
         18.3459069625          0.0000007470          0.0000004980          0.0000012450
         18.8693718620          0.0000005344          0.0000003562          0.0000008906
         19.4077728179          0.0000003786          0.0000002524          0.0000006310
         19.9615360017          0.0000002656          0.0000001771          0.0000004427
         20.5310997446          0.0000001845          0.0000001230          0.0000003075
         21.1169148851          0.0000001268          0.0000000845          0.0000002113
         21.7194451253          0.0000000862          0.0000000575          0.0000001437
         22.3391673981          0.0000000580          0.0000000387          0.0000000967
         22.9765722450          0.0000000386          0.0000000257          0.0000000643
         23.6321642038          0.0000000254          0.0000000169          0.0000000423
         24.3064622085          0.0000000165          0.0000000110          0.0000000274
         25.0000000000          0.0000000106          0.0000000070          0.0000000176
